word,weight,frequency,weight_pct,frequency_pct,hits
hit,9.5,10,0.000404218140933,0.000201073733738,95
world,9.45864661654,133,0.000402458584324,0.00267428065872,1258
paper,9.4375,16,0.000401558811058,0.000321717973981,151
medical,9.42857142857,28,0.00040117890679,0.000563006454467,264
pop,9.41176470588,17,0.000400463792874,0.000341825347355,160
about,9.4,15,0.000399963213133,0.000301610600607,141
fx,9.35714285714,14,0.000398139672648,0.000281503227233,131
bible,9.32222222222,90,0.000396653824845,0.00180966360364,839
black,9.3125,16,0.000396240151309,0.000321717973981,149
profile,9.3,10,0.000395708285334,0.000201073733738,93
tests,9.3,10,0.000395708285334,0.000201073733738,93
trending,9.3,10,0.000395708285334,0.000201073733738,93
fonts,9.27272727273,11,0.00039454785048,0.000221181107112,102
white,9.25,32,0.000393580821434,0.000643435947962,296
reading,9.2380952381,21,0.000393074282411,0.00042225484085,194
likes,9.20689655172,29,0.000391746800831,0.000583113827841,267
wx,9.13333333333,15,0.000388616739002,0.000301610600607,137
media,9.125,24,0.000388262161685,0.000482576960972,219
star,9.1,20,0.000387198429735,0.000402147467476,182
florida,9.1,10,0.000387198429735,0.000201073733738,91
who,9.07692307692,13,0.00038621652332,0.00026139585386,118
best,9.05882352941,119,0.000385446400642,0.00239277743148,1078
fantasy,9.0,16,0.000382943501936,0.000321717973981,144
lite,8.9797979798,99,0.000382083920562,0.00199062996401,889
ocean,8.94736842105,19,0.000380704066252,0.000382040094103,170
volume,8.9,10,0.000378688574137,0.000201073733738,89
roll,8.9,10,0.000378688574137,0.000201073733738,89
north,8.89473684211,19,0.000378464630568,0.000382040094103,169
ringtones,8.86206896552,29,0.000377074636006,0.000583113827841,257
stars,8.85714285714,14,0.000376865033651,0.000281503227233,124
anatomy,8.85714285714,14,0.000376865033651,0.000281503227233,124
racing,8.77586206897,58,0.0003734065948,0.00116622765568,509
themes,8.75,16,0.000372306182438,0.000321717973981,140
tree,8.66666666667,12,0.000368760409272,0.000241288480486,104
marine,8.65217391304,23,0.000368143753069,0.000462469587598,199
paint,8.63636363636,22,0.000367471037211,0.000442362214224,190
connect,8.625,32,0.000366987522689,0.000643435947962,276
chinese,8.61290322581,31,0.000366472813681,0.000623328574588,267
streaming,8.6,35,0.000365923790739,0.000703758068084,301
tap,8.52380952381,21,0.000362681940987,0.00042225484085,179
don,8.5,12,0.00036166886294,0.000241288480486,102
relaxing,8.46153846154,13,0.000360032352248,0.00026139585386,110
system,8.41176470588,17,0.000357914514881,0.000341825347355,143
hip,8.36363636364,11,0.000355866688668,0.000221181107112,92
finder,8.36,25,0.000355711964021,0.000502684334345,209
dash,8.35714285714,14,0.000355590394655,0.000281503227233,117
street,8.33333333333,30,0.000354577316607,0.000603221201214,250
work,8.3125,16,0.000353690873316,0.000321717973981,133
scientific,8.3,10,0.000353159007341,0.000201073733738,83
chat,8.23255813953,86,0.000350289404872,0.00172923411015,708
listen,8.23076923077,13,0.000350213288095,0.00026139585386,107
construction,8.23076923077,13,0.000350213288095,0.00026139585386,107
backgrounds,8.2,15,0.000348904079542,0.000301610600607,123
us,8.17142857143,35,0.000347688385885,0.000703758068084,286
shopping,8.16666666667,12,0.000347485770275,0.000241288480486,98
classic,8.16666666667,48,0.000347485770275,0.000965153921943,392
sale,8.09090909091,11,0.000344262340124,0.000221181107112,89
word,8.08108108108,37,0.000343844165402,0.000743972814831,299
law,8.07692307692,13,0.000343667245327,0.00026139585386,105
analytics,8.05882352941,17,0.000342897122649,0.000341825347355,137
wallet,8.0,21,0.000340394223943,0.00042225484085,168
lakes,8.0,11,0.000340394223943,0.000221181107112,88
anti,8.0,11,0.000340394223943,0.000221181107112,88
frames,7.93333333333,45,0.00033755760541,0.000904831801822,357
library,7.92857142857,14,0.000337354989801,0.000281503227233,111
station,7.90909090909,22,0.000336526107762,0.000442362214224,174
grand,7.90909090909,11,0.000336526107762,0.000221181107112,87
how,7.89285714286,28,0.00033583537273,0.000563006454467,221
pages,7.88461538462,52,0.000335484691867,0.00104558341544,410
puzzle,7.85271317829,129,0.000334127276022,0.00259385116522,1013
france,7.8125,16,0.00033241623432,0.000321717973981,125
flying,7.80952380952,21,0.000332289599564,0.00042225484085,164
ng,7.80769230769,26,0.000332211670483,0.000522791707719,203
news,7.8,160,0.000331884368345,0.00321717973981,1248
sales,7.8,15,0.000331884368345,0.000301610600607,117
top,7.76,25,0.000330182397225,0.000502684334345,194
english,7.7385620915,153,0.000329270229697,0.00307642812619,1184
commando,7.71428571429,14,0.000328237287374,0.000281503227233,108
soccer,7.70731707317,41,0.000327940776726,0.000824402308326,316
horror,7.7,10,0.000327629440545,0.000201073733738,77
japan,7.7,10,0.000327629440545,0.000201073733738,77
usa,7.69230769231,26,0.000327302138407,0.000522791707719,200
discover,7.66666666667,15,0.000326211131279,0.000301610600607,115
out,7.6,15,0.000323374512746,0.000301610600607,114
fidget,7.6,15,0.000323374512746,0.000301610600607,114
!,7.6,25,0.000323374512746,0.000502684334345,190
/,7.59183673469,49,0.000323027171701,0.000985261295317,372
block,7.58333333333,36,0.000322665358113,0.000723865441457,273
sweet,7.57142857143,14,0.000322158819089,0.000281503227233,106
workout,7.56363636364,55,0.000321827266274,0.00110590553556,416
therapy,7.55,20,0.000321247048846,0.000402147467476,151
focus,7.54545454545,11,0.000321053643037,0.000221181107112,83
west,7.53333333333,15,0.000320537894213,0.000301610600607,113
hotels,7.52941176471,17,0.000320371034299,0.000341825347355,128
colors,7.5,10,0.000319119584947,0.000201073733738,75
hop,7.5,14,0.000319119584947,0.000281503227233,105
fitness,7.4776119403,67,0.000318166989171,0.00134719401605,501
santa,7.46666666667,15,0.00031770127568,0.000301610600607,112
digital,7.45,20,0.000316992121047,0.000402147467476,149
b,7.4375,32,0.000316460255072,0.000643435947962,238
bar,7.41666666667,12,0.000315573811781,0.000241288480486,89
tech,7.41666666667,12,0.000315573811781,0.000241288480486,89
spinner,7.4,15,0.000314864657147,0.000301610600607,111
brain,7.38888888889,36,0.000314391887392,0.000723865441457,266
fat,7.38461538462,13,0.000314210052871,0.00026139585386,96
audiobook,7.36363636364,11,0.000313317410675,0.000221181107112,81
modern,7.36363636364,11,0.000313317410675,0.000221181107112,81
shooting,7.33333333333,33,0.000312028038615,0.000663543321336,242
game,7.27888446215,251,0.000309711278458,0.00504695071683,1827
funny,7.27659574468,47,0.000309613895182,0.000945046548569,342
trip,7.26666666667,15,0.000309191420082,0.000301610600607,109
w,7.25,12,0.000308482265448,0.000241288480486,87
booth,7.21428571429,14,0.000306962648377,0.000281503227233,101
fm,7.21348314607,89,0.000306928499679,0.00178955623027,642
messenger,7.1875,16,0.000305822935574,0.000321717973981,115
ship,7.18181818182,11,0.000305581178313,0.000221181107112,79
army,7.15,20,0.000304227337649,0.000402147467476,143
area,7.1,10,0.00030209987375,0.000201073733738,71
offline,7.07849829352,293,0.000301184991663,0.00589146039853,2074
war,7.02564102564,39,0.000298935953078,0.000784187561579,274
manga,7.0,33,0.00029784494595,0.000663543321336,231
per,7.0,13,0.00029784494595,0.00026139585386,91
contact,7.0,12,0.00029784494595,0.000241288480486,84
pink,7.0,14,0.00029784494595,0.000281503227233,98
mandala,7.0,11,0.00029784494595,0.000221181107112,77
craft,7.0,12,0.00029784494595,0.000241288480486,84
style,6.95454545455,22,0.00029591088786,0.000442362214224,153
survival,6.95,20,0.000295717482051,0.000402147467476,139
~,6.91666666667,12,0.000294299172784,0.000241288480486,83
object,6.90909090909,11,0.000293976829769,0.000221181107112,76
pocket,6.90769230769,65,0.000293917320289,0.0013069792693,449
fighter,6.9,10,0.000293590018151,0.000201073733738,69
pos,6.9,10,0.000293590018151,0.000201073733738,69
green,6.9,10,0.000293590018151,0.000201073733738,69
net,6.88888888889,18,0.000293117248396,0.000361932720729,124
minecraft,6.86206896552,58,0.00029197608002,0.00116622765568,398
cartoon,6.85714285714,21,0.000291766477666,0.00042225484085,144
talk,6.83333333333,18,0.000290753399618,0.000361932720729,123
course,6.8064516129,31,0.000289609601823,0.000623328574588,211
ice,6.8,10,0.000289335090352,0.000201073733738,68
event,6.8,15,0.000289335090352,0.000301610600607,102
math,6.78260869565,23,0.000288595102908,0.000462469587598,156
five,6.76923076923,13,0.000288025881798,0.00026139585386,88
robot,6.72727272727,22,0.000286240597407,0.000442362214224,148
fun,6.72058823529,68,0.000285956177099,0.00136730138942,457
india,6.71428571429,14,0.000285688009381,0.000281503227233,94
women,6.7,10,0.000285080162552,0.000201073733738,67
stop,6.69230769231,13,0.000284752860414,0.00026139585386,87
mix,6.69230769231,13,0.000284752860414,0.00026139585386,87
quiz,6.6875,64,0.000284548296577,0.00128687189592,428
dog,6.64102564103,39,0.000282570846158,0.000784187561579,259
zombie,6.63157894737,19,0.000282168896163,0.000382040094103,126
language,6.625,24,0.000281888966703,0.000482576960972,159
feed,6.6,10,0.000280825234753,0.000201073733738,66
hunter,6.6,15,0.000280825234753,0.000301610600607,99
basketball,6.59090909091,22,0.000280438423135,0.000442362214224,145
meditation,6.58333333333,24,0.00028011608012,0.000482576960972,158
sharing,6.58333333333,12,0.00028011608012,0.000241288480486,79
attack,6.57142857143,14,0.000279609541096,0.000281503227233,92
business,6.53125,32,0.000277899971891,0.000643435947962,209
adult,6.52,25,0.000277421292514,0.000502684334345,163
friends,6.51428571429,35,0.000277178153782,0.000703758068084,228
warrior,6.5,14,0.000276570306954,0.000281503227233,91
o,6.5,18,0.000276570306954,0.000361932720729,117
road,6.46875,32,0.000275240642017,0.000643435947962,207
ar,6.45,20,0.000274442843054,0.000402147467476,129
cute,6.41304347826,46,0.000272870369737,0.000924939175196,295
archery,6.4,10,0.000272315379155,0.000201073733738,64
schweiz,6.4,10,0.000272315379155,0.000201073733738,64
way,6.38461538462,13,0.000271660774878,0.00026139585386,83
public,6.38461538462,13,0.000271660774878,0.00026139585386,83
york,6.33333333333,15,0.000269478760622,0.000301610600607,95
shooter,6.33333333333,33,0.000269478760622,0.000663543321336,209
r,6.33333333333,27,0.000269478760622,0.000542899081093,171
sniper,6.31707317073,41,0.000268786902443,0.000824402308326,259
sports,6.30508474576,59,0.000268276803616,0.00118633502906,372
price,6.3,10,0.000268060451355,0.000201073733738,63
analysis,6.3,10,0.000268060451355,0.000201073733738,63
fighting,6.3,10,0.000268060451355,0.000201073733738,63
big,6.28571428571,28,0.000267452604527,0.000563006454467,176
match,6.28125,32,0.000267262652393,0.000643435947962,201
off,6.27272727273,22,0.000266900016501,0.000442362214224,138
minute,6.27272727273,11,0.000266900016501,0.000221181107112,69
ancient,6.27272727273,11,0.000266900016501,0.000221181107112,69
hair,6.21212121212,33,0.00026432127238,0.000663543321336,205
exercise,6.2,10,0.000263805523556,0.000201073733738,62
man,6.1875,16,0.000263273657581,0.000321717973981,99
test,6.18292682927,82,0.000263079072468,0.00164880461665,507
love,6.15217391304,46,0.000261770558087,0.000924939175196,283
not,6.14285714286,14,0.000261374136242,0.000281503227233,86
training,6.13793103448,58,0.000261164533887,0.00116622765568,356
qr,6.08333333333,24,0.000258841441123,0.000482576960972,146
battle,6.0303030303,33,0.000256585040018,0.000663543321336,199
books,6.02941176471,34,0.00025654711731,0.00068365069471,205
new,6.01052631579,95,0.000255743555094,0.00191020047051,571
line,6.0,13,0.000255295667957,0.00026139585386,78
men,6.0,12,0.000255295667957,0.000241288480486,72
extreme,6.0,29,0.000255295667957,0.000583113827841,174
racer,6.0,13,0.000255295667957,0.00026139585386,78
medicine,6.0,15,0.000255295667957,0.000301610600607,90
office,6.0,13,0.000255295667957,0.00026139585386,78
radio,5.97701149425,348,0.000254317523636,0.00699736593409,2080
emojis,5.97058823529,34,0.000254044218605,0.00068365069471,203
official,5.95238095238,21,0.000253269511862,0.00042225484085,125
edition,5.95180722892,83,0.000253245100343,0.00166891199003,494
shoot,5.9375,16,0.000252636338083,0.000321717973981,95
metro,5.92307692308,13,0.000252022646573,0.00026139585386,77
tank,5.91666666667,12,0.000251749894791,0.000241288480486,71
cards,5.90909090909,33,0.000251427551776,0.000663543321336,195
pe,5.87804878049,41,0.000250106731617,0.000824402308326,241
garden,5.85714285714,14,0.000249217199673,0.000281503227233,82
heroes,5.81818181818,11,0.000247559435595,0.000221181107112,64
handbook,5.8,10,0.000246785812359,0.000201073733738,58
brick,5.8,10,0.000246785812359,0.000201073733738,58
offroad,5.76923076923,13,0.000245476603805,0.00026139585386,75
fans,5.76923076923,13,0.000245476603805,0.00026139585386,75
fishing,5.75,20,0.000244658348459,0.000402147467476,115
radios,5.75,28,0.000244658348459,0.000563006454467,161
vol,5.75,12,0.000244658348459,0.000241288480486,69
del,5.75,12,0.000244658348459,0.000241288480486,69
m,5.74358974359,39,0.000244385596677,0.000784187561579,224
navigation,5.74137931034,58,0.000244291544339,0.00116622765568,333
ti,5.73333333333,15,0.000243949193826,0.000301610600607,86
der,5.72727272727,11,0.000243691319414,0.000221181107112,63
diet,5.71428571429,35,0.000243138731388,0.000703758068084,200
horse,5.7,10,0.00024253088456,0.000201073733738,57
hero,5.69230769231,26,0.000242203582421,0.000522791707719,148
wedding,5.6875,16,0.000241999018585,0.000321717973981,91
hidden,5.66666666667,27,0.000241112575293,0.000542899081093,153
log,5.64285714286,14,0.000240099497246,0.000281503227233,79
rider,5.64285714286,14,0.000240099497246,0.000281503227233,79
bike,5.60714285714,28,0.000238579880174,0.000563006454467,157
christmas,5.6,10,0.00023827595676,0.000201073733738,56
adventure,5.5671641791,67,0.000236878816289,0.00134719401605,373
train,5.55555555556,18,0.000236384877738,0.000361932720729,100
sim,5.53571428571,28,0.000235540646032,0.000563006454467,155
self,5.52380952381,21,0.000235034107008,0.00042225484085,116
rock,5.5,16,0.000234021028961,0.000321717973981,88
airplane,5.5,10,0.000234021028961,0.000201073733738,55
toy,5.5,12,0.000234021028961,0.000241288480486,66
muscle,5.46666666667,15,0.000232602719694,0.000301610600607,82
cup,5.45454545455,11,0.00023208697087,0.000221181107112,60
plan,5.44827586207,29,0.000231820204237,0.000583113827841,158
addons,5.42105263158,19,0.000230661875435,0.000382040094103,103
mission,5.41666666667,12,0.000230475255795,0.000241288480486,65
bitcoin,5.41666666667,12,0.000230475255795,0.000241288480486,65
pack,5.4,10,0.000229766101162,0.000201073733738,54
running,5.38461538462,13,0.000229111496885,0.00026139585386,70
chicken,5.38461538462,13,0.000229111496885,0.00026139585386,70
fox,5.36363636364,22,0.000228218854689,0.000442362214224,118
trainer,5.35,20,0.000227638637262,0.000402147467476,107
tips,5.34,50,0.000227213144482,0.00100536866869,267
republic,5.33333333333,12,0.000226929482629,0.000241288480486,64
clinical,5.30769230769,13,0.000225838475501,0.00026139585386,69
dragon,5.30769230769,13,0.000225838475501,0.00026139585386,69
parking,5.27586206897,29,0.000224484121825,0.000583113827841,153
colorful,5.27272727273,11,0.000224350738508,0.000221181107112,58
near,5.27272727273,11,0.000224350738508,0.000221181107112,58
drawing,5.25806451613,31,0.000223726848801,0.000623328574588,163
practice,5.25,44,0.000223383709463,0.000884724428448,231
th,5.25,12,0.000223383709463,0.000241288480486,63
mania,5.25,16,0.000223383709463,0.000321717973981,84
greeting,5.22222222222,18,0.000222201785074,0.000361932720729,94
k,5.21739130435,23,0.000221996233006,0.000462469587598,120
birthday,5.21428571429,14,0.000221864092392,0.000281503227233,73
coast,5.21428571429,14,0.000221864092392,0.000281503227233,73
oil,5.2,10,0.000221256245563,0.000201073733738,52
help,5.2,10,0.000221256245563,0.000201073733738,52
national,5.19047619048,21,0.000220851014344,0.00042225484085,109
lost,5.16666666667,12,0.000219837936297,0.000241288480486,62
mi,5.13636363636,22,0.000218548564236,0.000442362214224,113
superhero,5.1,10,0.000217001317764,0.000201073733738,51
easter,5.1,40,0.000217001317764,0.000804294934953,204
happy,5.09677419355,31,0.000216864062028,0.000623328574588,158
valley,5.09090909091,11,0.000216614506146,0.000221181107112,56
pet,5.09090909091,11,0.000216614506146,0.000221181107112,56
zoo,5.08333333333,24,0.000216292163131,0.000482576960972,122
cargo,5.06666666667,15,0.000215583008497,0.000301610600607,76
driving,5.05263157895,38,0.000214985825648,0.000764080188205,192
board,5.04166666667,24,0.000214519276548,0.000482576960972,121
or,5.04,25,0.000214448361084,0.000502684334345,126
crazy,5.03125,32,0.000214076054902,0.000643435947962,161
coloring,5.0,207,0.000212746389964,0.00416222628838,1035
six,5.0,11,0.000212746389964,0.000221181107112,55
quest,5.0,10,0.000212746389964,0.000201073733738,50
rush,5.0,29,0.000212746389964,0.000583113827841,145
questions,5.0,14,0.000212746389964,0.000281503227233,70
london,5.0,12,0.000212746389964,0.000241288480486,60
holiday,5.0,11,0.000212746389964,0.000221181107112,55
mountain,5.0,14,0.000212746389964,0.000281503227233,70
bus,5.0,23,0.000212746389964,0.000462469587598,115
singles,4.94736842105,19,0.000210506954281,0.000382040094103,94
hiking,4.94736842105,19,0.000210506954281,0.000382040094103,94
bird,4.92592592593,27,0.000209594591595,0.000542899081093,133
sea,4.92,25,0.000209342447725,0.000502684334345,123
makeover,4.91666666667,12,0.000209200616798,0.000241288480486,59
marketing,4.90909090909,11,0.000208878273783,0.000221181107112,54
monster,4.88888888889,27,0.00020801869241,0.000542899081093,132
learn,4.86,150,0.000206789491045,0.00301610600607,729
am,4.85714285714,14,0.00020666792168,0.000281503227233,68
animal,4.85245901639,61,0.000206468627638,0.0012265497758,296
meet,4.85185185185,27,0.000206442793225,0.000542899081093,131
challenge,4.83333333333,48,0.000205654843632,0.000965153921943,232
core,4.83333333333,12,0.000205654843632,0.000241288480486,58
dr,4.82352941176,17,0.000205237693848,0.000341825347355,82
hill,4.81818181818,11,0.000205010157602,0.000221181107112,53
party,4.81818181818,11,0.000205010157602,0.000221181107112,53
ring,4.81818181818,11,0.000205010157602,0.000221181107112,53
gun,4.8125,16,0.000204768400341,0.000321717973981,77
boys,4.8,10,0.000204236534366,0.000201073733738,48
history,4.8,10,0.000204236534366,0.000201073733738,48
park,4.78947368421,19,0.000203788647229,0.000382040094103,91
san,4.78571428571,14,0.000203628687537,0.000281503227233,67
uk,4.77777777778,18,0.000203290994855,0.000361932720729,86
hunting,4.77419354839,31,0.000203138488482,0.000623328574588,148
driver,4.76923076923,39,0.000202927325812,0.000784187561579,186
t,4.76404494382,89,0.000202706672685,0.00178955623027,424
transport,4.7619047619,21,0.00020261560949,0.00042225484085,100
rooms,4.75,16,0.000202109070466,0.000321717973981,76
i,4.73333333333,90,0.000201399915833,0.00180966360364,426
dating,4.73214285714,56,0.000201349261931,0.00112601290893,265
version,4.72,25,0.000200832592126,0.000502684334345,118
shop,4.7,10,0.000199981606567,0.000201073733738,47
tourist,4.68965517241,87,0.000199541441622,0.00174934148352,408
runner,4.68965517241,29,0.000199541441622,0.000583113827841,136
police,4.68421052632,19,0.000199309775861,0.000382040094103,89
fan,4.68181818182,22,0.00019920798333,0.000442362214224,103
card,4.65714285714,35,0.000198158066081,0.000703758068084,163
jumping,4.64285714286,14,0.000197550219253,0.000281503227233,65
exercises,4.63157894737,19,0.000197070340178,0.000382040094103,88
deer,4.61538461538,13,0.000196381283044,0.00026139585386,60
group,4.60869565217,23,0.000196096672489,0.000462469587598,106
forest,4.60869565217,23,0.000196096672489,0.000462469587598,106
rusher,4.6,10,0.000195726678767,0.000201073733738,46
spain,4.6,10,0.000195726678767,0.000201073733738,46
animals,4.56451612903,62,0.000194216865677,0.00124665714918,283
bunny,4.5625,16,0.000194131080843,0.000321717973981,73
painting,4.55555555556,18,0.000193835599745,0.000361932720729,82
good,4.54545454545,11,0.000193405809059,0.000221181107112,50
italy,4.54545454545,11,0.000193405809059,0.000221181107112,50
z,4.52941176471,17,0.000192723200321,0.000341825347355,77
family,4.51851851852,27,0.00019225970056,0.000542899081093,122
trading,4.5,10,0.000191471750968,0.000201073733738,45
answer,4.5,10,0.000191471750968,0.000201073733738,45
service,4.5,18,0.000191471750968,0.000361932720729,81
crash,4.5,10,0.000191471750968,0.000201073733738,45
rescue,4.5,14,0.000191471750968,0.000281503227233,63
letters,4.5,10,0.000191471750968,0.000201073733738,45
trump,4.5,14,0.000191471750968,0.000281503227233,63
guide,4.46614583333,384,0.000190031280619,0.00772123137555,1715
fish,4.46153846154,13,0.000189835240276,0.00026139585386,58
magazine,4.45833333333,24,0.000189698864385,0.000482576960972,107
roller,4.44444444444,18,0.000189107902191,0.000361932720729,80
bank,4.42857142857,42,0.000188432516826,0.0008445096817,186
n,4.42222222222,45,0.00018816236268,0.000904831801822,199
masterpiece,4.41666666667,12,0.000187925977802,0.000241288480486,53
ride,4.41176470588,17,0.00018771740291,0.000341825347355,75
fashion,4.38461538462,13,0.000186562218892,0.00026139585386,57
house,4.34782608696,23,0.000184996860839,0.000462469587598,100
girls,4.3125,32,0.000183493761344,0.000643435947962,138
fruit,4.3,10,0.000182961895369,0.000201073733738,43
cats,4.3,10,0.000182961895369,0.000201073733738,43
international,4.29411764706,17,0.000182711605499,0.000341825347355,73
e,4.29166666667,48,0.000182607318053,0.000965153921943,206
truck,4.28571428571,35,0.000182354048541,0.000703758068084,150
skins,4.28571428571,14,0.000182354048541,0.000281503227233,60
tiny,4.27777777778,18,0.000182016355858,0.000361932720729,77
flights,4.27272727273,11,0.000181801460515,0.000221181107112,47
german,4.25,20,0.00018083443147,0.000402147467476,85
short,4.25,12,0.00018083443147,0.000241288480486,51
angry,4.25,12,0.00018083443147,0.000241288480486,51
p,4.23333333333,30,0.000180125276837,0.000603221201214,127
health,4.22916666667,48,0.000179947988178,0.000965153921943,203
league,4.2,10,0.00017870696757,0.000201073733738,42
basic,4.1875,16,0.000178175101595,0.000321717973981,67
australia,4.18181818182,11,0.000177933344334,0.000221181107112,46
al,4.17647058824,17,0.000177705808088,0.000341825347355,71
coaster,4.17647058824,17,0.000177705808088,0.000341825347355,71
vocabulary,4.16666666667,18,0.000177288658304,0.000361932720729,75
fit,4.15789473684,19,0.000176915419023,0.000382040094103,79
dinosaur,4.15384615385,13,0.00017674315474,0.00026139585386,54
champions,4.14285714286,14,0.000176275580256,0.000281503227233,58
quran,4.14285714286,14,0.000176275580256,0.000281503227233,58
c,4.11538461538,52,0.000175106644048,0.00104558341544,214
bay,4.1,10,0.000174452039771,0.000201073733738,41
paleo,4.1,10,0.000174452039771,0.000201073733738,41
scores,4.1,10,0.000174452039771,0.000201073733738,41
nh,4.09523809524,21,0.000174249424161,0.00042225484085,86
g,4.09090909091,11,0.000174065228153,0.000221181107112,45
credit,4.07692307692,13,0.000173470133356,0.00026139585386,53
lake,4.07142857143,14,0.000173236346114,0.000281503227233,57
blood,4.0625,16,0.000172856441846,0.000321717973981,65
children,4.05555555556,18,0.000172560960749,0.000361932720729,73
kids,4.01298701299,231,0.000170749699997,0.00464480324935,927
ant,4.0,11,0.000170197111972,0.000221181107112,44
u,4.0,22,0.000170197111972,0.000442362214224,88
boy,4.0,15,0.000170197111972,0.000301610600607,60
experience,4.0,13,0.000170197111972,0.00026139585386,52
greetings,4.0,10,0.000170197111972,0.000201073733738,40
academy,4.0,15,0.000170197111972,0.000301610600607,60
q,3.96153846154,26,0.00016856060128,0.000522791707719,103
penalty,3.95833333333,24,0.000168424225389,0.000482576960972,95
salon,3.95454545455,22,0.000168263053881,0.000442362214224,87
wall,3.95238095238,21,0.000168170955877,0.00042225484085,83
yoga,3.94594594595,37,0.000167897150999,0.000743972814831,146
en,3.93548387097,31,0.000167451997262,0.000623328574588,122
building,3.93333333333,15,0.000167360493439,0.000301610600607,59
mobil,3.90909090909,11,0.00016632899579,0.000221181107112,43
sport,3.875,16,0.000164878452222,0.000321717973981,62
f,3.84615384615,13,0.000163651069203,0.00026139585386,50
score,3.84,25,0.000163389227493,0.000502684334345,96
recipes,3.81081081081,37,0.000162147248568,0.000743972814831,141
v,3.8,25,0.000161687256373,0.000502684334345,95
slots,3.8,15,0.000161687256373,0.000301610600607,57
et,3.8,10,0.000161687256373,0.000201073733738,38
bear,3.78947368421,19,0.000161239369236,0.000382040094103,72
jungle,3.77777777778,18,0.000160741716862,0.000361932720729,68
egg,3.72727272727,11,0.000158592763428,0.000221181107112,41
learning,3.71428571429,56,0.000158040175402,0.00112601290893,208
team,3.70833333333,24,0.00015778690589,0.000482576960972,89
simply,3.7,10,0.000157432328574,0.000201073733738,37
spanish,3.7,20,0.000157432328574,0.000402147467476,74
deep,3.7,10,0.000157432328574,0.000201073733738,37
para,3.69230769231,13,0.000157105026435,0.00026139585386,48
school,3.68888888889,45,0.000156959558818,0.000904831801822,166
princess,3.65,20,0.000155304864674,0.000402147467476,73
hockey,3.6,10,0.000153177400774,0.000201073733738,36
veterinary,3.6,10,0.000153177400774,0.000201073733738,36
review,3.59090909091,44,0.000152790589156,0.000884724428448,158
guess,3.58333333333,12,0.000152468246141,0.000241288480486,43
loan,3.54545454545,11,0.000150856531066,0.000221181107112,39
indian,3.54545454545,11,0.000150856531066,0.000221181107112,39
puzzles,3.52,25,0.000149773458535,0.000502684334345,88
da,3.5,10,0.000148922472975,0.000201073733738,35
rádio,3.5,12,0.000148922472975,0.000241288480486,42
wild,3.46153846154,13,0.000147285962283,0.00026139585386,45
nursing,3.42857142857,14,0.000145883238833,0.000281503227233,48
forum,3.41666666667,12,0.000145376699809,0.000241288480486,41
summit,3.41666666667,12,0.000145376699809,0.000241288480486,41
survey,3.4,10,0.000144667545176,0.000201073733738,34
uae,3.4,10,0.000144667545176,0.000201073733738,34
trail,3.4,10,0.000144667545176,0.000201073733738,34
kindergarten,3.4,10,0.000144667545176,0.000201073733738,34
la,3.39473684211,38,0.000144443601607,0.000764080188205,129
jigsaw,3.38571428571,70,0.000144059698347,0.00140751613617,237
market,3.375,16,0.000143603813226,0.000321717973981,54
abc,3.36666666667,30,0.000143249235909,0.000603221201214,101
kid,3.35714285714,28,0.00014284400469,0.000563006454467,94
little,3.35483870968,31,0.000142745964879,0.000623328574588,104
cooking,3.33333333333,15,0.000141830926643,0.000301610600607,50
country,3.31578947368,19,0.000141084448082,0.000382040094103,63
texas,3.30769230769,13,0.000140739919515,0.00026139585386,43
d,3.30434782609,23,0.000140597614237,0.000462469587598,76
spelling,3.3,10,0.000140412617377,0.000201073733738,33
america,3.3,10,0.000140412617377,0.000201073733738,33
korean,3.28571428571,14,0.000139804770548,0.000281503227233,46
strength,3.25,12,0.000138285153477,0.000241288480486,39
ipl,3.23076923077,26,0.000137466898131,0.000522791707719,84
el,3.21739130435,23,0.000136897677021,0.000462469587598,74
trivia,3.2,10,0.000136157689577,0.000201073733738,32
alphabet,3.2,20,0.000136157689577,0.000402147467476,64
golf,3.17647058824,34,0.000135156530095,0.00068365069471,108
prep,3.15384615385,65,0.000134193876747,0.0013069792693,205
tour,3.15384615385,13,0.000134193876747,0.00026139585386,41
de,3.14432989691,97,0.000133788966885,0.00195041521726,305
exam,3.14141414141,99,0.000133664903594,0.00199062996401,311
toddler,3.13333333333,15,0.000133321071044,0.000301610600607,47
casino,3.13333333333,15,0.000133321071044,0.000301610600607,47
south,3.11764705882,17,0.00013265363139,0.000341825347355,53
technology,3.1,10,0.000131902761778,0.000201073733738,31
baptist,3.1,10,0.000131902761778,0.000201073733738,31
financial,3.09523809524,21,0.000131700146168,0.00042225484085,65
county,3.09090909091,11,0.00013151595016,0.000221181107112,34
spa,3.07692307692,13,0.000130920855363,0.00026139585386,40
com,3.06666666667,15,0.000130484452512,0.000301610600607,46
vi,3.06666666667,15,0.000130484452512,0.000301610600607,46
community,3.05,20,0.000129775297878,0.000402147467476,61
flashcards,3.02941176471,34,0.000128899283331,0.00068365069471,103
drug,3.0,10,0.000127647833979,0.000201073733738,30
farm,3.0,19,0.000127647833979,0.000382040094103,57
french,2.94444444444,18,0.000125283985201,0.000361932720729,53
lucky,2.91666666667,12,0.000124102060813,0.000241288480486,35
